ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1664772	1.00	3.50e-01	0.937967	-5.80961	0.0849642	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
ILMN_1763605	1.00	3.50e-01	0.937856	-5.80971	0.1662007	DIDO1	death inducer-obliterator 1
ILMN_1744403	1.00	3.50e-01	-0.937739	-5.80981	-0.2030108	KCNIP3	potassium voltage-gated channel interacting protein 3
ILMN_1754078	1.00	3.50e-01	0.937445	-5.81008	0.1548984	CABP7	calcium binding protein 7
ILMN_1757384	1.00	3.51e-01	0.937163	-5.81033	0.1007188	RAN	RAN, member RAS oncogene family
ILMN_1800844	1.00	3.51e-01	-0.937022	-5.81046	-0.06675	ARPC5L	actin related protein 2/3 complex subunit 5 like
ILMN_1712298	1.00	3.51e-01	0.936809	-5.81065	0.0629685	ANKRD46	ankyrin repeat domain 46
ILMN_1684461	1.00	3.51e-01	0.936786	-5.81067	0.3103885	CADPS2	calcium dependent secretion activator 2
ILMN_1759460	1.00	3.51e-01	-0.936681	-5.81077	-0.0757391	TAF7	TATA-box binding protein associated factor 7
ILMN_1715120	1.00	3.51e-01	-0.936582	-5.81086	-0.0685812	DBI	diazepam binding inhibitor, acyl-CoA binding protein
ILMN_1744753	1.00	3.51e-01	-0.936521	-5.81091	-0.112193	PDX1	pancreatic and duodenal homeobox 1
ILMN_1700240	1.00	3.51e-01	0.936476	-5.81095	0.223498	MMD2	monocyte to macrophage differentiation associated 2
ILMN_1720631	1.00	3.51e-01	0.936342	-5.81107	0.2049114	PDP1	pyruvate dehyrogenase phosphatase catalytic subunit 1
ILMN_1732426	1.00	3.51e-01	0.936316	-5.8111	0.1166532	CRHR1	corticotropin releasing hormone receptor 1
ILMN_1728521	1.00	3.51e-01	-0.936075	-5.81131	-0.0810191		
ILMN_1658989	1.00	3.51e-01	0.936034	-5.81135	0.2031381	MEX3B	mex-3 RNA binding family member B
ILMN_1746606	1.00	3.51e-01	0.93599	-5.81139	0.1432718	PGAP1	post-GPI attachment to proteins 1
ILMN_1780825	1.00	3.51e-01	-0.935479	-5.81185	-0.1444994	RRAS	related RAS viral (r-ras) oncogene homolog
ILMN_1683824	1.00	3.52e-01	-0.935391	-5.81193	-0.1244656	ANO7	anoctamin 7
ILMN_1673077	1.00	3.52e-01	-0.935151	-5.81215	-0.125725	CATSPER2P1	cation channel sperm associated 2 pseudogene 1
ILMN_1658094	1.00	3.52e-01	0.935043	-5.81224	0.1404138	ZNF365	zinc finger protein 365
ILMN_1758279	1.00	3.52e-01	-0.935034	-5.81225	-0.1621538	SLC48A1	solute carrier family 48 member 1
ILMN_1730464	1.00	3.52e-01	-0.934994	-5.81229	-0.0983614	DNAL1	dynein axonemal light chain 1
ILMN_1751028	1.00	3.52e-01	-0.934752	-5.81251	-0.2691439	SERPINH1	serpin family H member 1
ILMN_1800197	1.00	3.52e-01	-0.934495	-5.81274	-0.0510922	MRPL36	mitochondrial ribosomal protein L36
ILMN_1671902	1.00	3.52e-01	-0.934451	-5.81278	-0.0879734	THUMPD3	THUMP domain containing 3
ILMN_1775759	1.00	3.52e-01	-0.933783	-5.81338	-0.1194507	NRAS	neuroblastoma RAS viral oncogene homolog
ILMN_1690125	1.00	3.52e-01	0.933743	-5.81341	0.2773292	PDLIM7	PDZ and LIM domain 7
ILMN_1762725	1.00	3.52e-01	0.933731	-5.81342	0.0764809	EIF3L	eukaryotic translation initiation factor 3 subunit L
ILMN_1752006	1.00	3.52e-01	-0.933713	-5.81344	-0.106739	COX18	COX18, cytochrome c oxidase assembly factor
ILMN_1723729	1.00	3.52e-01	0.93363	-5.81351	0.0578391	RSL1D1	ribosomal L1 domain containing 1
ILMN_1809695	1.00	3.52e-01	0.933594	-5.81355	0.1113204	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
ILMN_1741491	1.00	3.53e-01	-0.933463	-5.81367	-0.0629123	ZNHIT1	zinc finger HIT-type containing 1
ILMN_1670308	1.00	3.53e-01	-0.933059	-5.81403	-0.1700393	GPM6B	glycoprotein M6B
ILMN_1703558	1.00	3.53e-01	-0.933037	-5.81405	-0.2506007	FHL3	four and a half LIM domains 3
ILMN_1735045	1.00	3.53e-01	-0.933036	-5.81405	-0.1901006	A4GALT	alpha 1,4-galactosyltransferase
ILMN_1751097	1.00	3.53e-01	-0.932754	-5.8143	-0.1495387	CREB3L2	cAMP responsive element binding protein 3 like 2
ILMN_1687840	1.00	3.53e-01	-0.932752	-5.8143	-0.0826161	ABCB7	ATP binding cassette subfamily B member 7
ILMN_1770387	1.00	3.53e-01	-0.932706	-5.81435	-0.1123894	TMPRSS9	transmembrane protease, serine 9
ILMN_1812777	1.00	3.53e-01	0.932513	-5.81452	0.0623112	MRPL35	mitochondrial ribosomal protein L35
ILMN_1656335	1.00	3.53e-01	0.932034	-5.81495	0.0944231	RIT1	Ras like without CAAX 1
ILMN_1694194	1.00	3.53e-01	0.931991	-5.81499	0.1090534	SCAF1	SR-related CTD associated factor 1
ILMN_1702296	1.00	3.53e-01	0.931703	-5.81525	0.2777351	CARTPT	CART prepropeptide
ILMN_1806999	1.00	3.54e-01	0.931564	-5.81537	0.1030059	B9D2	B9 protein domain 2
ILMN_1750689	1.00	3.54e-01	-0.931253	-5.81565	-0.0798283	MPP5	membrane palmitoylated protein 5
ILMN_1675709	1.00	3.54e-01	-0.931127	-5.81576	-0.0666455	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
ILMN_1740441	1.00	3.54e-01	-0.930915	-5.81595	-0.0813208	CYB5R3	cytochrome b5 reductase 3
ILMN_1782441	1.00	3.54e-01	0.930884	-5.81598	0.2058842	CDKL2	cyclin dependent kinase like 2
ILMN_1688637	1.00	3.54e-01	0.930751	-5.8161	0.122661	TMEM198	transmembrane protein 198
ILMN_1651557	1.00	3.54e-01	-0.930687	-5.81616	-0.0778058	KDELC2	KDEL motif containing 2
ILMN_1733050	1.00	3.54e-01	0.930572	-5.81626	0.1382489	SEC31B	SEC31 homolog B, COPII coat complex component
ILMN_1701375	1.00	3.54e-01	-0.930385	-5.81643	-0.052991	FBXW5	F-box and WD repeat domain containing 5
ILMN_1745368	1.00	3.54e-01	-0.930364	-5.81645	-0.0673779	TMEM50A	transmembrane protein 50A
ILMN_1726456	1.00	3.54e-01	-0.930063	-5.81672	-0.0838007	SLC3A2	solute carrier family 3 member 2
ILMN_1708891	1.00	3.55e-01	-0.929461	-5.81726	-0.0479543	SCFD2	sec1 family domain containing 2
ILMN_1814113	1.00	3.55e-01	0.929197	-5.81749	0.0543417	ZFR	zinc finger RNA binding protein
ILMN_1791726	1.00	3.55e-01	0.92881	-5.81784	0.1410522	TUBB3	tubulin beta 3 class III
ILMN_1672415	1.00	3.55e-01	-0.928614	-5.81801	-0.1088756	FBXO3	F-box protein 3
ILMN_1759920	1.00	3.55e-01	0.928179	-5.8184	0.147082	CTTNBP2	cortactin binding protein 2
ILMN_1704598	1.00	3.56e-01	-0.927326	-5.81916	-0.1334654	HYAL4	hyaluronoglucosaminidase 4
ILMN_1733703	1.00	3.56e-01	-0.927322	-5.81917	-0.0581616	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
ILMN_1726745	1.00	3.56e-01	-0.927143	-5.81933	-0.2210483	TMIE	transmembrane inner ear
ILMN_1814074	1.00	3.56e-01	0.927086	-5.81938	0.0970489	PHKA2	phosphorylase kinase regulatory subunit alpha 2
ILMN_1781721	1.00	3.56e-01	0.927043	-5.81942	0.1180304	DDX31	DEAD-box helicase 31
ILMN_1665655	1.00	3.56e-01	0.926925	-5.81952	0.1455776	CTDSPL2	CTD small phosphatase like 2
ILMN_1689200	1.00	3.56e-01	0.926892	-5.81955	0.1401364	DHDH	dihydrodiol dehydrogenase
ILMN_1695868	1.00	3.56e-01	-0.926832	-5.81961	-0.0598864	PRICKLE4	prickle planar cell polarity protein 4
ILMN_1676062	1.00	3.56e-01	0.926569	-5.81984	0.093427	DIP2C	disco interacting protein 2 homolog C
ILMN_1680693	1.00	3.56e-01	-0.926541	-5.81987	-0.0622344	ZNF419	zinc finger protein 419
ILMN_1653464	1.00	3.56e-01	0.926238	-5.82014	0.3615066	RASD2	RASD family member 2
ILMN_1813544	1.00	3.56e-01	0.92602	-5.82033	0.1177604	OXCT1	3-oxoacid CoA-transferase 1
ILMN_1754145	1.00	3.56e-01	0.92601	-5.82034	0.1058454	CAPRIN1	cell cycle associated protein 1
ILMN_1805175	1.00	3.57e-01	-0.925759	-5.82056	-0.1380415	TGFA	transforming growth factor alpha
ILMN_1668960	1.00	3.57e-01	-0.925728	-5.82059	-0.2112129	MID1IP1	MID1 interacting protein 1
ILMN_1704619	1.00	3.57e-01	-0.925552	-5.82075	-0.0603782	VPS29	VPS29, retromer complex component
ILMN_1723116	1.00	3.57e-01	-0.924873	-5.82135	-0.0931094	AMFR	autocrine motility factor receptor
ILMN_1701869	1.00	3.57e-01	0.924789	-5.82143	0.0796307	FBXO22	F-box protein 22
ILMN_1673488	1.00	3.57e-01	-0.92449	-5.82169	-0.133205	IGFALS	insulin like growth factor binding protein acid labile subunit
ILMN_1664843	1.00	3.57e-01	0.924442	-5.82174	0.2553267	FPR1	formyl peptide receptor 1
ILMN_1702065	1.00	3.57e-01	0.924352	-5.82182	0.056809	MFSD5	major facilitator superfamily domain containing 5
ILMN_1665412	1.00	3.57e-01	-0.923842	-5.82227	-0.0891835	ZDHHC1	zinc finger DHHC-type containing 1
ILMN_1668310	1.00	3.58e-01	-0.923538	-5.82254	-0.126174	MOCS2	molybdenum cofactor synthesis 2
ILMN_1791792	1.00	3.58e-01	-0.923503	-5.82257	-0.1311088	TIGAR	TP53 induced glycolysis regulatory phosphatase
ILMN_1729216	1.00	3.58e-01	-0.923385	-5.82268	-0.1295375	CRYAB	crystallin alpha B
ILMN_1655921	1.00	3.58e-01	0.92263	-5.82335	0.0557576	GTF2E1	general transcription factor IIE subunit 1
ILMN_1789449	1.00	3.58e-01	0.922431	-5.82353	0.1440419	PKNOX1	PBX/knotted 1 homeobox 1
ILMN_1714158	1.00	3.58e-01	-0.922414	-5.82354	-0.1464694	PON2	paraoxonase 2
ILMN_1705834	1.00	3.58e-01	0.922227	-5.82371	0.0926171	TTBK2	tau tubulin kinase 2
ILMN_1797801	1.00	3.58e-01	0.922196	-5.82373	0.0587172	ZFP64	ZFP64 zinc finger protein
ILMN_1784238	1.00	3.59e-01	0.92179	-5.8241	0.0530982	SEC22B	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)
ILMN_1781097	1.00	3.59e-01	0.921549	-5.82431	0.0478833	UBXN4	UBX domain protein 4
ILMN_1697226	1.00	3.59e-01	0.921408	-5.82443	0.0479012	VDAC2	voltage dependent anion channel 2
ILMN_1659371	1.00	3.59e-01	0.921388	-5.82445	0.1006898	ADRA2A	adrenoceptor alpha 2A
ILMN_1811579	1.00	3.59e-01	-0.921387	-5.82445	-0.153281	HOMER3	homer scaffolding protein 3
ILMN_1763739	1.00	3.59e-01	0.921333	-5.8245	0.1795464	CAPN15	calpain 15
ILMN_1760556	1.00	3.59e-01	0.921289	-5.82454	0.156374	RSRP1	arginine and serine rich protein 1
ILMN_1695576	1.00	3.59e-01	-0.920952	-5.82484	-0.0903447	MRPL24	mitochondrial ribosomal protein L24
ILMN_1765990	1.00	3.59e-01	0.920908	-5.82488	0.2213979	KCNK2	potassium two pore domain channel subfamily K member 2
ILMN_1813230	1.00	3.59e-01	0.920799	-5.82497	0.2367299	WSCD2	WSC domain containing 2
ILMN_1719611	1.00	3.59e-01	-0.920715	-5.82505	-0.1080787	CCT6A	chaperonin containing TCP1 subunit 6A
ILMN_1761120	1.00	3.59e-01	-0.920405	-5.82532	-0.0772946	TM2D3	TM2 domain containing 3
ILMN_1665210	1.00	3.59e-01	0.920216	-5.82549	0.1492699		
ILMN_1742230	1.00	3.59e-01	-0.920202	-5.8255	-0.1408148	BAZ1A	bromodomain adjacent to zinc finger domain 1A
ILMN_1672589	1.00	3.59e-01	0.920168	-5.82553	0.0950727	SEMA4B	semaphorin 4B
ILMN_1782352	1.00	3.60e-01	-0.919747	-5.82591	-0.1435181	VENTX	VENT homeobox
ILMN_1744959	1.00	3.60e-01	0.91928	-5.82632	0.0786402	NFX1	nuclear transcription factor, X-box binding 1
ILMN_1762615	1.00	3.60e-01	0.918905	-5.82665	0.0546695	FAM175B	family with sequence similarity 175 member B
ILMN_1692664	1.00	3.60e-01	0.918809	-5.82674	0.1610091	PRR5	proline rich 5
ILMN_1722718	1.00	3.60e-01	-0.918682	-5.82685	-0.1275662	BMP2	bone morphogenetic protein 2
ILMN_1658800	1.00	3.60e-01	0.918656	-5.82687	0.0940585	BRPF3	bromodomain and PHD finger containing 3
ILMN_1805658	1.00	3.60e-01	-0.918557	-5.82696	-0.0503852	LTV1	LTV1 ribosome biogenesis factor
ILMN_1720595	1.00	3.60e-01	0.918179	-5.8273	0.3290905	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
ILMN_1760728	1.00	3.61e-01	0.917683	-5.82773	0.1201407	KIRREL2	kin of IRRE like 2 (Drosophila)
ILMN_1774589	1.00	3.61e-01	-0.91731	-5.82806	-0.0758101	IQCC	IQ motif containing C
ILMN_1763228	1.00	3.61e-01	0.917143	-5.82821	0.1589929	MEF2D	myocyte enhancer factor 2D
ILMN_1715636	1.00	3.61e-01	0.91699	-5.82835	0.0467852	EIF3B	eukaryotic translation initiation factor 3 subunit B
ILMN_1775405	1.00	3.61e-01	-0.916982	-5.82835	-0.1260746	ARL4A	ADP ribosylation factor like GTPase 4A
ILMN_1704091	1.00	3.61e-01	0.916843	-5.82848	0.0683017	DGAT1	diacylglycerol O-acyltransferase 1
ILMN_1713156	1.00	3.61e-01	0.916692	-5.82861	0.097287		
ILMN_1782688	1.00	3.61e-01	0.916297	-5.82896	0.06407	THNSL1	threonine synthase like 1
ILMN_1700477	1.00	3.62e-01	-0.916124	-5.82911	-0.0537216	MRPL43	mitochondrial ribosomal protein L43
ILMN_1758629	1.00	3.62e-01	-0.916019	-5.8292	-0.1039543	DONSON	downstream neighbor of SON
ILMN_1694950	1.00	3.62e-01	0.914703	-5.83036	0.0816985	MRPL28	mitochondrial ribosomal protein L28
ILMN_1699121	1.00	3.62e-01	-0.914431	-5.8306	-0.1213413		
ILMN_1656976	1.00	3.62e-01	0.914248	-5.83077	0.1527474	ZNF461	zinc finger protein 461
ILMN_1694778	1.00	3.63e-01	0.913842	-5.83112	0.2585224	KRT18	keratin 18
ILMN_1774127	1.00	3.63e-01	0.913694	-5.83125	0.1249998	STAC	SH3 and cysteine rich domain
ILMN_1748256	1.00	3.63e-01	-0.913595	-5.83134	-0.1646631	SAMD9L	sterile alpha motif domain containing 9 like
ILMN_1690682	1.00	3.63e-01	-0.913476	-5.83145	-0.0798206	B3GALT4	beta-1,3-galactosyltransferase 4
ILMN_1762741	1.00	3.63e-01	-0.913439	-5.83148	-0.1230588	GTDC1	glycosyltransferase like domain containing 1
ILMN_1719290	1.00	3.63e-01	-0.913361	-5.83155	-0.1027744		
ILMN_1696532	1.00	3.63e-01	0.913289	-5.83161	0.0988105	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
ILMN_1720235	1.00	3.63e-01	-0.913279	-5.83162	-0.1936469	ADSSL1	adenylosuccinate synthase like 1
ILMN_1795158	1.00	3.63e-01	0.913199	-5.83169	0.2041179	FGR	FGR proto-oncogene, Src family tyrosine kinase
ILMN_1804642	1.00	3.63e-01	-0.913002	-5.83186	-0.100319	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1
ILMN_1706506	1.00	3.63e-01	-0.912931	-5.83192	-0.1674472	ZNF454	zinc finger protein 454
ILMN_1784286	1.00	3.63e-01	0.912917	-5.83194	0.0851914	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
ILMN_1785292	1.00	3.63e-01	0.912626	-5.83219	0.0642003	ZC3H14	zinc finger CCCH-type containing 14
ILMN_1693519	1.00	3.64e-01	-0.91228	-5.8325	-0.1456444	PRKG1	protein kinase, cGMP-dependent, type I
ILMN_1659047	1.00	3.64e-01	-0.912111	-5.83265	-0.1662477	HIST2H2AA3	histone cluster 2, H2aa3
ILMN_1736234	1.00	3.64e-01	0.912031	-5.83272	0.0566152	CHTOP	chromatin target of PRMT1
ILMN_1669696	1.00	3.64e-01	0.911929	-5.83281	0.1093383	ZNF792	zinc finger protein 792
ILMN_1679949	1.00	3.64e-01	0.911827	-5.8329	0.1515668	SLC25A23	solute carrier family 25 member 23
ILMN_1807514	1.00	3.64e-01	0.911736	-5.83298	0.0935884	ZNF394	zinc finger protein 394
ILMN_1687626	1.00	3.64e-01	-0.911653	-5.83305	-0.137673	ZDHHC24	zinc finger DHHC-type containing 24
ILMN_1689266	1.00	3.64e-01	-0.911638	-5.83306	-0.0870355	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A
ILMN_1662800	1.00	3.64e-01	-0.911516	-5.83317	-0.0712177		
ILMN_1771261	1.00	3.64e-01	-0.911503	-5.83318	-0.1125425	SYNC	syncoilin, intermediate filament protein
ILMN_1798379	1.00	3.64e-01	-0.911388	-5.83328	-0.2102175	NTM	neurotrimin
ILMN_1752199	1.00	3.64e-01	-0.911381	-5.83329	-0.18959	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
ILMN_1789616	1.00	3.64e-01	0.910961	-5.83366	0.0838022	NUPL2	nucleoporin like 2
ILMN_1794828	1.00	3.64e-01	-0.910842	-5.83376	-0.068355	VPS51	VPS51, GARP complex subunit
ILMN_1745772	1.00	3.64e-01	-0.910801	-5.8338	-0.059446	ASCC3	activating signal cointegrator 1 complex subunit 3
ILMN_1667322	1.00	3.64e-01	-0.910783	-5.83381	-0.1311412	ZNF577	zinc finger protein 577
ILMN_1702171	1.00	3.64e-01	-0.910704	-5.83388	-0.1069714	LPCAT1	lysophosphatidylcholine acyltransferase 1
ILMN_1753781	1.00	3.64e-01	0.910499	-5.83406	0.1057433	FAM216A	family with sequence similarity 216 member A
ILMN_1684726	1.00	3.65e-01	-0.910411	-5.83414	-0.1371626	C2orf27A	chromosome 2 open reading frame 27A
ILMN_1781374	1.00	3.65e-01	0.910253	-5.83428	0.1538943	TUFT1	tuftelin 1
ILMN_1658196	1.00	3.65e-01	0.90984	-5.83464	0.096457	ZXDB	zinc finger, X-linked, duplicated B
ILMN_1710697	1.00	3.65e-01	0.909585	-5.83486	0.0422595	BUD31	BUD31 homolog
ILMN_1657571	1.00	3.65e-01	-0.909421	-5.83501	-0.0913721	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
ILMN_1662010	1.00	3.65e-01	0.909192	-5.83521	0.1015325	DLK2	delta like non-canonical Notch ligand 2
ILMN_1797668	1.00	3.65e-01	0.909171	-5.83523	0.1967656	INSM1	INSM transcriptional repressor 1
ILMN_1685079	1.00	3.65e-01	-0.909149	-5.83524	-0.0887933	TELO2	telomere maintenance 2
ILMN_1677719	1.00	3.65e-01	0.909062	-5.83532	0.2712367	CHST1	carbohydrate sulfotransferase 1
ILMN_1798874	1.00	3.65e-01	-0.908993	-5.83538	-0.0569451	EMC4	ER membrane protein complex subunit 4
ILMN_1680925	1.00	3.65e-01	0.908885	-5.83548	0.0788435	SLC9A3R1	SLC9A3 regulator 1
ILMN_1780315	1.00	3.65e-01	-0.908829	-5.83552	-0.1118754	PUSL1	pseudouridylate synthase-like 1
ILMN_1658425	1.00	3.65e-01	0.908641	-5.83569	0.0702375	DAG1	dystroglycan 1
ILMN_1721391	1.00	3.66e-01	-0.908251	-5.83603	-0.0418978	ATP6V0B	ATPase H+ transporting V0 subunit b
ILMN_1726391	1.00	3.66e-01	-0.907917	-5.83632	-0.0654264	MRPL39	mitochondrial ribosomal protein L39
ILMN_1743864	1.00	3.66e-01	0.907809	-5.83642	0.1581973	FOXC1	forkhead box C1
ILMN_1810826	1.00	3.66e-01	0.907169	-5.83698	0.0568916	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
ILMN_1655329	1.00	3.66e-01	0.907103	-5.83703	0.0779315	RIOK2	RIO kinase 2
ILMN_1759614	1.00	3.66e-01	-0.907091	-5.83705	-0.1334009	TMEM231	transmembrane protein 231
ILMN_1788384	1.00	3.66e-01	0.907054	-5.83708	0.0626964	TMEM245	transmembrane protein 245
ILMN_1679614	1.00	3.66e-01	0.906912	-5.8372	0.1036994	SGSM3	small G protein signaling modulator 3
ILMN_1654690	1.00	3.67e-01	-0.906562	-5.83751	-0.0536791	CECR5	cat eye syndrome chromosome region, candidate 5
ILMN_1760303	1.00	3.67e-01	-0.906183	-5.83784	-0.0808941	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
ILMN_1746658	1.00	3.67e-01	0.905674	-5.83828	0.2812713	RORB	RAR related orphan receptor B
ILMN_1762281	1.00	3.67e-01	0.905483	-5.83845	0.0586869	DCTN3	dynactin subunit 3
ILMN_1743810	1.00	3.67e-01	0.905424	-5.8385	0.1755128	LCA5	LCA5, lebercilin
ILMN_1790103	1.00	3.67e-01	-0.905391	-5.83853	-0.0574359	ZNF569	zinc finger protein 569
ILMN_1753243	1.00	3.67e-01	-0.905098	-5.83879	-0.0614763	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11
ILMN_1744635	1.00	3.67e-01	0.905078	-5.8388	0.1555481	IGDCC3	immunoglobulin superfamily DCC subclass member 3
ILMN_1772703	1.00	3.67e-01	0.905045	-5.83883	0.0688507	OTUD6B	OTU domain containing 6B
ILMN_1786039	1.00	3.67e-01	0.905013	-5.83886	0.0405586	RNF34	ring finger protein 34
ILMN_1809477	1.00	3.67e-01	-0.904969	-5.8389	-0.1910003	CARHSP1	calcium regulated heat stable protein 1
ILMN_1743966	1.00	3.67e-01	0.904828	-5.83902	0.1261441	BCL9L	B-cell CLL/lymphoma 9-like
ILMN_1711414	1.00	3.68e-01	0.904473	-5.83933	0.0596262	MRPS27	mitochondrial ribosomal protein S27
ILMN_1669768	1.00	3.68e-01	0.904129	-5.83963	0.1181579	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
ILMN_1683279	1.00	3.68e-01	-0.904029	-5.83972	-0.1335981	PEX6	peroxisomal biogenesis factor 6
ILMN_1722119	1.00	3.68e-01	0.903486	-5.84019	0.114449	RCCD1	RCC1 domain containing 1
ILMN_1719906	1.00	3.68e-01	-0.903347	-5.84031	-0.061464	HADH	hydroxyacyl-CoA dehydrogenase
ILMN_1768282	1.00	3.68e-01	0.903191	-5.84045	0.0781055	SNX21	sorting nexin family member 21
ILMN_1758412	1.00	3.68e-01	-0.903189	-5.84045	-0.0559928	COPS7A	COP9 signalosome subunit 7A
ILMN_1672496	1.00	3.68e-01	0.903108	-5.84052	0.0885095	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
ILMN_1748527	1.00	3.68e-01	0.903103	-5.84052	0.056137	REPIN1	replication initiator 1
ILMN_1680624	1.00	3.68e-01	-0.903056	-5.84056	-0.0765904	CREG1	cellular repressor of E1A stimulated genes 1
ILMN_1689440	1.00	3.68e-01	0.902972	-5.84064	0.1102168	MED23	mediator complex subunit 23
ILMN_1795344	1.00	3.69e-01	0.902789	-5.8408	0.1611378	GOLIM4	golgi integral membrane protein 4
ILMN_1810488	1.00	3.69e-01	0.902438	-5.8411	0.0768806	NFYC	nuclear transcription factor Y subunit gamma
ILMN_1705035	1.00	3.69e-01	-0.90236	-5.84117	-0.1806542	FBXL7	F-box and leucine rich repeat protein 7
ILMN_1703180	1.00	3.69e-01	0.90214	-5.84136	0.1147655	ETV3	ETS variant 3
ILMN_1735988	1.00	3.69e-01	0.901779	-5.84168	0.0892475	ELF2	E74 like ETS transcription factor 2
ILMN_1748057	1.00	3.69e-01	-0.901049	-5.84231	-0.0965239	CERS4	ceramide synthase 4
ILMN_1808765	1.00	3.69e-01	0.901019	-5.84233	0.1026667	ZNF25	zinc finger protein 25
ILMN_1680419	1.00	3.69e-01	0.901014	-5.84234	0.0908703	ASB7	ankyrin repeat and SOCS box containing 7
ILMN_1705302	1.00	3.70e-01	-0.900929	-5.84241	-0.1567725	FCGRT	Fc fragment of IgG receptor and transporter
ILMN_1694325	1.00	3.70e-01	-0.900896	-5.84244	-0.1080847	NFIX	nuclear factor I X
ILMN_1800487	1.00	3.70e-01	-0.90055	-5.84274	-0.0579396	CDC26	cell division cycle 26
ILMN_1750075	1.00	3.70e-01	0.900529	-5.84276	0.0635134	DMTF1	cyclin D binding myb like transcription factor 1
ILMN_1703228	1.00	3.70e-01	0.900479	-5.8428	0.0734315	AGFG2	ArfGAP with FG repeats 2
ILMN_1735877	1.00	3.70e-01	-0.900333	-5.84293	-0.2174708	EFEMP1	EGF containing fibulin like extracellular matrix protein 1
ILMN_1741389	1.00	3.70e-01	-0.900078	-5.84315	-0.0811859	B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
ILMN_1754544	1.00	3.70e-01	0.899557	-5.8436	0.0489764	PSMA7	proteasome subunit alpha 7
ILMN_1657373	1.00	3.70e-01	-0.899548	-5.84361	-0.1968904	P3H2	prolyl 3-hydroxylase 2
ILMN_1751072	1.00	3.70e-01	0.899469	-5.84368	0.0660868	SRPRB	SRP receptor beta subunit
ILMN_1769299	1.00	3.70e-01	0.899272	-5.84385	0.0778019	MTMR11	myotubularin related protein 11
ILMN_1693479	1.00	3.71e-01	-0.89882	-5.84424	-0.0747919	KCNE5	potassium voltage-gated channel subfamily E regulatory subunit 5
ILMN_1761911	1.00	3.71e-01	0.898623	-5.84441	0.0751699	GORAB	golgin, RAB6 interacting
ILMN_1671911	1.00	3.71e-01	-0.898564	-5.84446	-0.0708278	MTA1	metastasis associated 1
ILMN_1713751	1.00	3.71e-01	0.898496	-5.84452	0.1654373	ADAM19	ADAM metallopeptidase domain 19
ILMN_1741971	1.00	3.71e-01	0.898487	-5.84453	0.1832463	KIAA1161	KIAA1161
ILMN_1799628	1.00	3.71e-01	-0.898409	-5.8446	-0.0782679	NBR1	NBR1, autophagy cargo receptor
ILMN_1676555	1.00	3.71e-01	0.898298	-5.84469	0.1035611	TTC26	tetratricopeptide repeat domain 26
ILMN_1718924	1.00	3.71e-01	-0.898296	-5.8447	-0.0738089	ETFA	electron transfer flavoprotein alpha subunit
ILMN_1729318	1.00	3.71e-01	-0.8982	-5.84478	-0.0568869	TOR1AIP1	torsin 1A interacting protein 1
ILMN_1692486	1.00	3.71e-01	-0.898196	-5.84478	-0.0556147	ZNRD1	zinc ribbon domain containing 1
ILMN_1661347	1.00	3.71e-01	-0.898147	-5.84483	-0.0819064	IMP4	IMP4 homolog, U3 small nucleolar ribonucleoprotein
ILMN_1744196	1.00	3.71e-01	-0.898027	-5.84493	-0.0693108	C6orf1	chromosome 6 open reading frame 1
ILMN_1680652	1.00	3.71e-01	-0.897964	-5.84498	-0.1795642	SELENBP1	selenium binding protein 1
ILMN_1728698	1.00	3.71e-01	-0.897561	-5.84533	-0.0879573	GDE1	glycerophosphodiester phosphodiesterase 1
ILMN_1658065	1.00	3.71e-01	-0.897267	-5.84559	-0.0781187	EBP	emopamil binding protein (sterol isomerase)
ILMN_1664429	1.00	3.72e-01	-0.896656	-5.84611	-0.0786774	ROMO1	reactive oxygen species modulator 1
ILMN_1712452	1.00	3.72e-01	-0.896226	-5.84649	-0.1156228	KIF20B	kinesin family member 20B
ILMN_1749213	1.00	3.72e-01	-0.896171	-5.84653	-0.0937878	SDF2L1	stromal cell derived factor 2 like 1
